Date,Open,High,Low,Close,Adj Close,Volume
2013-05-27,14.550000,14.760000,14.470000,14.470000,13.586097,14437700
2013-06-03,14.490000,14.800000,14.120000,14.450000,13.567318,47207300
2013-06-10,14.410000,14.530000,13.970000,14.350000,13.473428,32633500
2013-06-17,14.460000,15.480000,14.180000,14.420000,13.539152,81115500
2013-06-24,14.210000,14.400000,13.830000,14.040000,13.182365,71436400
2013-07-01,14.140000,14.300000,13.960000,14.240000,13.370147,19524700
2013-07-08,14.280000,14.780000,14.090000,14.640000,13.745714,27102700
2013-07-15,14.670000,14.770000,14.090000,14.240000,13.370147,33875300
2013-07-22,14.350000,14.480000,14.090000,14.200000,13.332591,32352700
2013-07-29,14.170000,14.790000,14.130000,14.760000,13.858384,30076300
2013-08-05,14.720000,14.880000,14.110000,14.490000,13.604876,47202400
2013-08-12,13.900000,15.400000,13.110000,15.190000,14.262115,66690400
2013-08-19,15.100000,15.150000,14.820000,14.960000,14.046164,31582500
2013-08-26,14.970000,15.030000,14.680000,14.750000,13.918818,38769400
2013-09-02,14.790000,15.030000,14.670000,14.880000,14.041494,22710500
2013-09-09,15.000000,15.900000,14.960000,15.800000,14.909652,34955200
2013-09-16,15.930000,16.100000,15.750000,15.790000,14.900217,31294900
2013-09-23,15.780000,15.910000,15.490000,15.580000,14.702048,25871700
2013-09-30,15.420000,15.720000,15.310000,15.590000,14.711484,32466200
2013-10-07,15.530000,15.770000,15.100000,15.260000,14.400083,29342800
2013-10-14,15.220000,15.860000,15.220000,15.810000,14.919089,26347800
2013-10-21,16.000000,16.010000,15.190000,15.240000,14.381210,29840100
2013-10-28,15.220000,15.350000,15.000000,15.260000,14.400083,37137800
2013-11-04,15.310000,15.610000,14.520000,15.560000,14.683175,57957100
2013-11-11,15.500000,16.320000,15.470000,16.170000,15.258801,42619000
2013-11-18,15.820000,15.960000,15.150000,15.180000,14.324590,27516900
2013-11-25,15.180000,15.810000,15.180000,15.600000,14.800648,32490500
2013-12-02,15.540000,15.990000,15.430000,15.470000,14.677306,42760500
2013-12-09,15.470000,15.630000,15.000000,15.020000,14.250365,44173900
2013-12-16,15.030000,15.700000,14.900000,15.690000,14.886034,39464500
2013-12-23,15.780000,15.930000,15.630000,15.760000,14.952448,15701600
2013-12-30,15.770000,16.100000,15.620000,15.670000,14.867061,25084500
2014-01-06,15.830000,16.440001,15.590000,15.730000,14.923985,39040900
2014-01-13,15.730000,16.250000,15.330000,15.990000,15.170661,30531400
2014-01-20,16.010000,16.150000,15.560000,15.560000,14.762696,25393500
2014-01-27,15.560000,15.790000,15.370000,15.700000,14.895521,27574900
2014-02-03,15.810000,15.890000,15.320000,15.870000,15.056810,31318100
2014-02-10,15.850000,17.950001,15.840000,17.910000,16.992283,75616400
2014-02-17,17.920000,18.990000,17.750000,18.639999,17.684875,43211700
2014-02-24,18.600000,19.049999,18.110001,18.379999,17.438200,42918000
2014-03-03,17.969999,18.770000,17.809999,18.360001,17.497875,35909000
2014-03-10,18.299999,18.430000,17.559999,17.820000,16.983232,42068900
2014-03-17,17.870001,18.910000,17.799999,18.540001,17.669422,42941100
2014-03-24,18.549999,18.969999,17.590000,17.900000,17.059477,52695600
2014-03-31,17.930000,19.180000,17.809999,18.150000,17.297733,53430100
2014-04-07,18.160000,19.110001,17.879999,18.120001,17.269144,51177400
2014-04-14,18.240000,18.730000,18.120001,18.559999,17.688482,24587200
2014-04-21,18.570000,19.459999,18.450001,18.730000,17.850496,33469900
2014-04-28,18.879999,18.980000,18.320000,18.430000,17.564589,26457700
2014-05-05,18.410000,18.969999,17.709999,18.049999,17.202427,48040200
2014-05-12,18.090000,18.629999,17.820000,17.959999,17.116655,33628400
2014-05-19,18.150000,18.639999,18.070000,18.490000,17.621773,28650200
2014-05-26,18.600000,19.129999,18.540001,19.000000,18.191223,21134200
2014-06-02,19.059999,19.200001,18.610001,19.030001,18.219944,23392400
2014-06-09,19.010000,19.730000,18.879999,19.540001,18.708239,32407300
2014-06-16,19.450001,19.690001,18.780001,18.930000,18.124205,34987600
2014-06-23,18.680000,18.830000,18.230000,18.379999,17.597616,36628200
2014-06-30,18.309999,18.900000,18.309999,18.850000,18.047613,20446700
2014-07-07,18.879999,19.190001,18.370001,19.049999,18.239098,29865000
2014-07-14,19.129999,19.600000,18.410000,18.440001,17.655062,47011300
2014-07-21,18.370001,18.790001,17.760000,17.790001,17.032730,34006000
2014-07-28,17.870001,18.129999,17.420000,17.690001,16.936993,35406800
2014-08-04,17.670000,19.100000,17.340000,19.000000,18.191223,51634000
2014-08-11,19.020000,19.170000,18.680000,19.040001,18.229519,38079000
2014-08-18,19.120001,19.469999,18.930000,19.080000,18.267815,31945600
2014-08-25,19.160000,19.490000,19.070000,19.450001,18.704443,24840600
2014-09-01,19.500000,20.150000,19.320000,19.969999,19.204517,29942900
2014-09-08,19.950001,19.990000,19.100000,19.120001,18.387094,30087700
2014-09-15,19.180000,19.520000,18.750000,19.080000,18.348625,37714800
2014-09-22,19.469999,19.469999,18.469999,18.549999,17.838943,27920700
2014-09-29,18.400000,18.650000,17.770000,18.230000,17.531206,34121400
2014-10-06,18.299999,18.450001,16.840000,16.850000,16.204111,43985800
2014-10-13,16.959999,17.860001,16.770000,17.420000,16.752258,45512700
2014-10-20,17.420000,18.590000,17.299999,18.480000,17.771626,30389300
2014-10-27,18.469999,19.549999,18.270000,19.540001,18.790997,23314700
