Date,Open,High,Low,Close,Adj Close,Volume
2013-05-27,45.970001,46.709999,45.770000,45.820000,36.747013,2809700
2013-06-03,45.799999,46.349998,45.020000,46.150002,37.011669,20010800
2013-06-10,46.360001,46.490002,44.860001,45.509998,36.498390,18465500
2013-06-17,45.750000,46.110001,42.830002,43.779999,35.110947,21534500
2013-06-24,43.459999,45.240002,42.950001,44.779999,35.912949,14809600
2013-07-01,44.980000,45.110001,43.750000,44.279999,35.511955,11084700
2013-07-08,44.299999,46.619999,44.169998,46.549999,37.332462,18762200
2013-07-15,46.450001,47.590000,46.369999,47.139999,37.805634,12927000
2013-07-22,47.060001,47.389999,45.580002,46.470001,37.268303,29815600
2013-07-29,46.180000,47.139999,45.939999,46.580002,37.356510,21005700
2013-08-05,46.500000,46.529999,44.970001,45.000000,36.089382,12826200
2013-08-12,44.869999,44.889999,42.939999,43.310001,35.109734,13053100
2013-08-19,43.230000,43.470001,42.279999,43.160000,34.988136,18306800
2013-08-26,43.200001,43.220001,42.259998,42.799999,34.696301,11345200
2013-09-02,43.029999,43.130001,41.830002,42.560001,34.501736,10507600
2013-09-09,42.639999,42.990002,41.860001,42.619999,34.550369,16563100
2013-09-16,43.220001,45.119999,42.720001,43.730000,35.450218,19992400
2013-09-23,43.820000,44.720001,43.220001,43.439999,35.215122,11855700
2013-09-30,43.230000,43.880001,43.150002,43.340000,35.134060,11768100
2013-10-07,43.080002,44.419998,43.009998,44.270000,35.887974,12586200
2013-10-14,44.169998,44.930000,43.290001,44.820000,36.333824,13931800
2013-10-21,44.840000,47.299999,44.380001,47.279999,38.328060,30920100
2013-10-28,47.230000,47.590000,46.340000,47.040001,38.133503,26236900
2013-11-04,47.209999,47.369999,45.349998,46.250000,37.493080,19513200
2013-11-11,46.820000,47.849998,46.549999,47.840000,39.202927,24691300
2013-11-18,48.240002,48.400002,47.320000,47.700001,39.088215,16696800
2013-11-25,47.700001,47.860001,47.009998,47.060001,38.563751,11379100
2013-12-02,47.209999,47.209999,46.349998,47.099998,38.596535,18113600
2013-12-09,46.930000,46.990002,45.570000,45.799999,37.531242,15638100
2013-12-16,46.049999,47.090000,45.240002,46.720001,38.285141,17869500
2013-12-23,46.950001,47.000000,46.150002,46.500000,38.104855,6253200
2013-12-30,46.580002,47.060001,45.799999,46.110001,37.785267,8546800
2014-01-06,46.139999,47.590000,45.919998,47.200001,38.678478,11481600
2014-01-13,47.040001,47.169998,46.270000,46.770000,38.326115,10460500
2014-01-20,46.930000,47.689999,46.770000,46.770000,38.326115,11044100
2014-01-27,46.810001,48.980000,46.610001,48.810001,39.997807,16071600
2014-02-03,48.930000,49.389999,47.230000,48.029999,39.358624,18780400
2014-02-10,47.930000,50.119999,47.529999,50.110001,41.495808,13132700
2014-02-17,50.160000,50.889999,49.799999,50.560001,41.868446,11554100
2014-02-24,50.599998,50.869999,49.610001,50.200001,41.570332,12887700
2014-03-03,49.970001,50.330002,48.630001,49.330002,40.849888,11164100
2014-03-10,49.320000,50.380001,48.560001,50.110001,41.495808,12446000
2014-03-17,50.209999,50.490002,48.310001,48.889999,40.485523,17832000
2014-03-24,48.860001,50.169998,48.529999,50.000000,41.404713,18849900
2014-03-31,50.180000,51.400002,49.990002,50.779999,42.050621,13782700
2014-04-07,50.900002,51.900002,50.349998,50.900002,42.149994,15814800
2014-04-14,51.259998,52.599998,50.799999,51.730000,42.837318,11470600
2014-04-21,51.580002,53.580002,51.220001,53.380001,44.203682,17308000
2014-04-28,53.599998,54.639999,52.419998,52.830002,43.748226,20068100
2014-05-05,52.799999,53.570000,52.279999,52.320000,43.325890,15921400
2014-05-12,52.490002,52.880001,51.599998,52.700001,44.057381,14677200
2014-05-19,52.590000,52.610001,50.820000,51.410000,42.978939,12566300
2014-05-26,52.130001,53.400002,52.040001,53.349998,44.600788,14801000
2014-06-02,53.200001,54.529999,53.040001,54.070000,45.202702,13957300
2014-06-09,53.919998,53.990002,51.599998,52.779999,44.124264,11469400
