Date,Open,High,Low,Close,Adj Close,Volume
2014-05-26,null,null,null,null,null,null
2014-06-02,95.400002,96.949997,94.919998,96.809998,83.311882,26355700
2014-06-09,96.940002,98.430000,96.300003,98.419998,84.697403,36676000
2014-06-16,98.769997,100.989998,98.309998,100.930000,86.857452,56069200
2014-06-23,101.239998,101.519997,98.639999,100.019997,86.473541,55870100
2014-06-30,99.949997,100.660004,99.559998,100.389999,86.793449,22793800
2014-07-07,100.290001,100.300003,98.139999,98.400002,85.072968,49446600
2014-07-14,98.879997,100.550003,98.180000,98.989998,85.583061,44327500
2014-07-21,98.739998,100.970001,98.589996,99.839996,86.317940,32625900
2014-07-28,99.760002,100.129997,95.019997,95.849998,82.868317,60205800
2014-08-04,95.830002,97.699997,94.489998,96.599998,83.516747,65725100
2014-08-11,97.230003,97.580002,95.500000,96.370003,83.317879,46383400
2014-08-18,96.720001,97.760002,96.220001,97.010002,83.871208,33493700
2014-08-25,97.279999,98.870003,97.250000,98.739998,85.366928,22307500
2014-09-01,98.599998,98.690002,95.820000,97.080002,83.931740,36894600
2014-09-08,96.599998,96.680000,93.269997,93.559998,80.888481,59355000
2014-09-15,93.459999,95.959999,92.989998,93.790001,81.087341,59675200
2014-09-22,93.639999,93.690002,90.500000,91.980003,79.931892,69430800
2014-09-29,90.809998,91.940002,86.779999,88.169998,76.620956,105504400
2014-10-06,88.620003,89.169998,82.639999,83.550003,72.606110,171151800
2014-10-13,83.370003,85.900002,77.510002,82.699997,71.867455,270810800
2014-10-20,82.629997,86.809998,82.220001,85.599998,74.387581,145808700
2014-10-27,84.239998,87.519997,82.940002,87.419998,75.969177,112554200
2014-11-03,87.480003,88.480003,83.529999,87.790001,76.290718,118558100
2014-11-10,88.550003,88.959999,83.949997,86.209999,74.917671,107500800
2014-11-17,85.680000,89.220001,85.230003,88.500000,76.907730,92237600
2014-11-24,88.209999,88.690002,79.580002,79.820000,69.364685,102643600
2014-12-01,79.389999,82.610001,78.669998,80.279999,69.764435,163353300
2014-12-08,79.199997,79.500000,73.889999,74.019997,64.324387,205001400
2014-12-15,74.629997,80.669998,72.510002,80.570000,70.016449,266242000
2014-12-22,79.970001,80.989998,78.919998,80.110001,70.049515,88279700
2014-12-29,80.290001,81.000000,78.379997,79.529999,69.542358,86663200
2015-01-05,78.419998,78.449997,74.589996,76.360001,66.770454,171536200
