Date,Open,High,Low,Close,Adj Close,Volume
2014-05-26,null,null,null,null,null,null
2014-06-02,69.639999,70.220001,69.160004,70.220001,59.333492,52274500
2014-06-09,69.949997,70.190002,69.550003,69.720001,58.911022,65754200
2014-06-16,69.599998,70.790001,69.389999,70.550003,59.612331,62281100
2014-06-23,70.230003,70.389999,67.669998,68.309998,57.719608,69082300
2014-06-30,68.160004,69.290001,68.150002,69.220001,59.925133,48567400
2014-07-07,68.690002,68.790001,66.919998,67.470001,58.410130,59212800
2014-07-14,68.110001,68.320000,67.309998,67.879997,58.765064,57593300
2014-07-21,67.459999,68.320000,67.320000,67.949997,58.825665,48727700
2014-07-28,67.959999,68.190002,66.000000,66.129997,57.250046,79949300
2014-08-04,66.410004,66.559998,64.709999,65.279999,56.514194,85506700
2014-08-11,65.570000,66.620003,65.320000,66.129997,57.250046,70649200
2014-08-18,66.430000,66.889999,66.239998,66.470001,57.544403,49088100
2014-08-25,66.779999,67.199997,66.459999,66.709999,57.752174,77271100
2014-09-01,66.910004,67.470001,66.610001,67.000000,58.003235,50445000
2014-09-08,66.500000,66.610001,65.839996,66.019997,57.154823,67092000
2014-09-15,65.930000,66.309998,65.510002,65.970001,57.111542,69136500
2014-09-22,65.889999,65.900002,64.430000,64.769997,56.072670,90381900
2014-09-29,64.080002,64.349998,62.099998,62.680000,54.263325,89755000
2014-10-06,63.020000,63.169998,60.360001,60.380001,52.272167,100767800
2014-10-13,61.049999,61.200001,58.610001,60.639999,52.497257,147760300
2014-10-20,60.570000,62.250000,60.549999,62.230000,53.873749,83176200
2014-10-27,61.680000,63.980000,61.590000,63.950001,55.362785,91656100
2014-11-03,63.520000,63.610001,62.380001,62.849998,54.410492,64735500
2014-11-10,63.090000,63.580002,62.799999,63.360001,54.852013,64602000
2014-11-17,62.840000,64.059998,62.810001,63.779999,55.215614,83716700
2014-11-24,64.059998,64.540001,63.930000,63.990002,55.397415,53169500
2014-12-01,64.029999,64.160004,63.610001,63.959999,55.371445,77131000
2014-12-08,63.590000,63.709999,60.939999,60.980000,52.791595,111108400
2014-12-15,61.160000,61.880001,59.779999,61.700001,53.414921,168390100
2014-12-22,61.970001,62.349998,61.709999,62.240002,54.409554,76772200
2014-12-29,61.709999,62.009998,60.459999,60.580002,52.958401,89447000
2015-01-05,59.730000,60.139999,58.290001,59.639999,52.136654,103845400
2015-01-12,59.709999,60.840000,59.209999,60.790001,53.141979,101564800
2015-01-19,61.270000,61.869999,60.759998,61.360001,53.640263,80713600
2015-01-26,61.860001,62.419998,61.200001,61.220001,53.517876,129039600
2015-02-02,61.630001,63.299999,61.459999,62.500000,54.636841,112425100
2015-02-09,61.990002,63.840000,61.990002,63.820000,55.790768,81232100
2015-02-16,63.700001,65.269997,63.540001,65.029999,56.848545,82049400
2015-02-23,64.680000,65.349998,64.629997,65.099998,56.909725,75965900
2015-03-02,65.080002,65.220001,63.750000,63.810001,55.782032,88794700
2015-03-09,63.779999,63.990002,62.389999,63.090000,55.152615,85408000
2015-03-16,63.529999,65.900002,63.299999,65.660004,57.399284,109209400
2015-03-23,65.879997,66.209999,64.540001,65.139999,56.944698,90174000
2015-03-30,65.129997,65.330002,64.070000,65.190002,56.988407,101250500
2015-04-06,65.589996,66.430000,65.410004,66.260002,57.923794,76602700
2015-04-13,65.959999,67.000000,65.690002,65.970001,57.670277,78445800
2015-04-20,66.010002,67.510002,65.959999,67.400002,58.920368,53328600
2015-04-27,67.769997,68.059998,66.430000,67.250000,58.789238,107992000
2015-05-04,67.209999,67.760002,65.849998,67.660004,59.147655,105099000
2015-05-11,67.160004,68.480003,66.830002,68.419998,59.812038,74075900
2015-05-18,68.099998,68.519997,67.800003,67.980003,59.427395,60634200
2015-05-25,67.360001,67.480003,66.320000,66.639999,58.255978,74493900
2015-06-01,66.800003,67.480003,65.239998,65.629997,57.373047,86427300
2015-06-08,65.529999,66.949997,64.870003,66.199997,57.871342,80886900
2015-06-15,65.389999,66.779999,64.989998,66.050003,57.740211,84082200
2015-06-22,67.330002,67.720001,65.580002,65.739998,57.469215,99348300
2015-06-29,64.430000,64.669998,63.259998,63.980000,56.875412,118755800
2015-07-06,62.639999,64.389999,61.119999,64.300003,57.159882,138619200
2015-07-13,64.510002,65.559998,64.440002,65.309998,58.057716,84350400
2015-07-20,65.489998,65.610001,63.820000,63.889999,56.795403,57641600
2015-07-27,63.740002,65.019997,63.320000,64.779999,57.586571,87896700
2015-08-03,64.849998,65.190002,64.309998,64.610001,57.435455,78895800
2015-08-10,64.779999,65.430000,63.150002,64.000000,56.893188,82969900
2015-08-17,63.459999,63.889999,59.759998,59.860001,53.212910,115759500
2015-08-24,57.349998,60.700001,56.509998,60.419998,53.710724,226997600
2015-08-31,60.040001,60.270000,57.340000,57.610001,51.212761,150511200
2015-09-07,59.049999,60.250000,58.860001,59.439999,52.839550,84078600
2015-09-14,58.930000,61.020000,58.720001,58.820000,52.288395,118141300
2015-09-21,59.000000,59.110001,56.299999,57.430000,51.052746,108942800
2015-09-28,57.020000,58.490002,55.880001,58.480000,51.986153,117861000
2015-10-05,59.220001,61.189999,59.220001,61.049999,54.270771,100122100
2015-10-12,60.930000,61.340000,60.099998,61.259998,54.457455,92600400
2015-10-19,61.000000,62.189999,60.720001,62.080002,55.186398,82442400
2015-10-26,61.970001,62.029999,60.959999,61.110001,54.324104,77808700
2015-11-02,61.439999,61.820000,60.540001,60.939999,54.172981,89183500
2015-11-09,60.560001,60.840000,59.189999,59.290001,52.706207,110739200
2015-11-16,59.340000,61.349998,59.320000,60.919998,54.155205,93359700
2015-11-23,60.759998,60.900002,60.060001,60.700001,53.959637,60911900
2015-11-30,60.790001,61.330002,60.099998,60.840000,54.084084,130062600
2015-12-07,60.560001,60.590000,58.090000,58.169998,51.710571,133044200
2015-12-14,58.419998,59.840000,57.650002,58.349998,51.870590,197300500
2015-12-21,58.500000,59.590000,57.840000,59.430000,52.830658,98797700
2015-12-28,59.299999,60.029999,58.720001,58.720001,52.658272,109535100
2016-01-04,57.820000,57.849998,54.840000,54.930000,49.259518,149444800
2016-01-11,55.560001,55.900002,53.020000,53.259998,47.761906,191676600
2016-01-18,54.189999,54.540001,51.520000,54.480000,48.855968,177484600
2016-01-25,54.060001,55.520000,53.709999,55.480000,49.752739,164594400
2016-02-01,55.020000,55.580002,53.419998,53.810001,48.255135,156716500
2016-02-08,52.939999,52.959999,50.939999,52.279999,46.883076,184369500
2016-02-15,53.200001,54.490002,52.770000,53.919998,48.353783,116580000
2016-02-22,54.320000,54.580002,52.490002,53.950001,48.380688,110334400
2016-02-29,53.840000,56.660000,53.599998,56.360001,50.541897,121270700
2016-03-07,55.779999,57.349998,55.419998,57.320000,51.402790,108916200
2016-03-14,57.240002,57.709999,56.230000,57.500000,51.564213,109652600
2016-03-21,57.360001,57.540001,55.950001,56.349998,50.532928,70170400
2016-03-28,56.740002,58.060001,55.930000,56.549999,50.712284,127524800
2016-04-04,56.700001,56.770000,55.240002,56.459999,50.631569,95680100
2016-04-11,56.830002,58.650002,56.480000,58.299999,52.281631,109952200
2016-04-18,58.220001,60.160000,58.169998,59.540001,53.393627,95073000
2016-04-25,59.240002,59.610001,58.220001,58.430000,52.398209,95078300
2016-05-02,58.900002,59.070000,56.919998,57.380001,51.456604,113758300
2016-05-09,57.520000,58.090000,56.810001,56.970001,51.088928,95350900
2016-05-16,57.160000,57.849998,56.669998,57.310001,51.393829,135294900
2016-05-23,57.099998,58.849998,57.009998,58.660000,52.604465,119862900
2016-05-30,58.900002,58.990002,57.930000,58.709999,52.649303,105660600
2016-06-06,58.900002,59.740002,56.990002,57.150002,51.250343,100479000
