Date,Open,High,Low,Close,Adj Close,Volume
2014-06-02,194.160004,194.190002,193.160004,194.110001,174.385849,2176800
2014-06-03,193.630005,194.100006,193.460007,193.990005,174.278076,1524800
2014-06-04,193.660004,194.500000,193.470001,194.339996,174.592468,2302200
2014-06-05,194.610001,195.860001,193.929993,195.630005,175.751389,2685000
2014-06-06,196.100006,196.649994,196.009995,196.619995,176.640778,1977400
2014-06-09,196.589996,197.300003,196.410004,196.839996,176.838379,3010600
2014-06-10,196.570007,196.869995,196.149994,196.800003,176.802505,2551400
2014-06-11,196.100006,196.339996,195.710007,196.169998,176.236526,1772700
2014-06-12,195.889999,196.039993,194.320007,194.729996,174.942810,3713900
2014-06-13,195.130005,195.520004,194.509995,195.360001,175.508820,2803200
2014-06-16,195.119995,195.919998,194.869995,195.539993,175.670532,1352600
2014-06-17,195.220001,196.190002,195.039993,196.000000,176.083786,1714500
2014-06-18,196.059998,197.600006,195.619995,197.529999,177.458282,3819200
2014-06-19,197.690002,197.839996,197.029999,197.690002,177.602066,1946500
2014-06-20,198.210007,198.250000,197.889999,198.059998,177.934479,3891900
2014-06-23,198.160004,198.229996,197.699997,198.100006,177.970398,2173200
2014-06-24,196.820007,197.770004,195.740005,196.000000,176.900879,3057400
2014-06-25,195.529999,197.029999,195.520004,196.800003,177.622940,4681500
2014-06-26,196.869995,196.899994,195.389999,196.660004,177.496552,1492400
2014-06-27,196.210007,197.259995,196.149994,197.259995,178.038055,4126300
2014-06-30,197.009995,197.429993,196.800003,197.000000,177.803406,2173900
2014-07-01,197.479996,198.899994,197.410004,198.300003,178.976746,13005100
2014-07-02,198.289993,198.729996,198.220001,198.490005,179.148224,2624600
2014-07-03,199.070007,199.570007,198.919998,199.509995,180.068802,1371800
2014-07-07,199.119995,199.259995,198.509995,198.850006,179.473160,2893500
2014-07-08,198.399994,198.490005,197.029999,197.570007,178.317871,5374700
2014-07-09,198.009995,198.559998,197.600006,198.449997,179.112122,4942800
2014-07-10,196.509995,198.139999,196.339996,197.559998,178.308868,2992100
2014-07-11,197.509995,198.009995,197.059998,197.899994,178.615738,3058100
2014-07-14,198.910004,199.139999,198.720001,198.850006,179.473160,1750100
2014-07-15,199.009995,199.389999,197.639999,198.490005,179.148224,3300700
2014-07-16,199.369995,199.520004,198.699997,199.289993,179.870270,11223300
2014-07-17,198.660004,199.380005,196.699997,197.000000,177.803406,4091500
2014-07-18,197.600006,199.190002,197.509995,198.940002,179.554382,2565100
2014-07-21,198.380005,198.779999,197.710007,198.570007,179.220413,2714700
2014-07-22,199.320007,199.830002,199.149994,199.509995,180.068802,1926900
2014-07-23,199.759995,200.130005,199.410004,199.899994,180.420792,2795700
2014-07-24,200.139999,200.350006,199.759995,199.889999,180.411789,1932000
2014-07-25,199.399994,199.529999,198.600006,199.009995,179.617538,2493800
2014-07-28,199.039993,199.369995,197.889999,199.080002,179.680725,2178200
2014-07-29,199.460007,199.699997,198.190002,198.190002,178.877457,2146200
2014-07-30,198.919998,199.179993,197.429993,198.250000,178.931610,2390200
2014-07-31,196.860001,197.029999,194.250000,194.250000,175.321350,4692000
2014-08-01,193.820007,194.979996,192.809998,193.740005,174.861084,12771200
2014-08-04,194.119995,195.529999,193.279999,195.119995,176.106613,1685500
2014-08-05,194.339996,194.839996,192.550003,193.199997,174.373703,3344100
2014-08-06,192.350006,194.110001,192.300003,193.270004,174.436905,1916300
2014-08-07,194.160004,194.339996,191.779999,192.250000,173.516296,2923200
2014-08-08,192.679993,194.600006,192.169998,194.470001,175.519989,3053300
2014-08-11,195.229996,195.919998,194.960007,195.080002,176.070511,3113500
2014-08-12,194.830002,195.380005,194.199997,194.800003,175.817825,2505700
2014-08-13,195.500000,196.300003,195.229996,196.110001,177.000153,1985700
2014-08-14,196.399994,197.000000,196.240005,196.949997,177.758286,2090500
2014-08-15,197.750000,197.929993,195.580002,197.020004,177.821472,4850600
2014-08-18,198.100006,198.729996,197.979996,198.619995,179.265564,8800900
2014-08-19,199.089996,199.830002,198.929993,199.710007,180.249359,3773100
