Date,Open,High,Low,Close,Adj Close,Volume
2014-05-26,null,null,null,null,null,null
2014-06-02,55.650002,57.130001,55.020000,56.970001,49.368904,60502500
2014-06-09,56.910000,57.939999,56.869999,57.040001,49.429558,61552100
2014-06-16,56.849998,57.810001,56.330002,57.549999,49.871510,64878200
2014-06-23,57.540001,58.220001,56.599998,57.529999,49.854187,65200200
2014-06-30,57.439999,57.990002,56.820000,57.049999,49.438217,57810900
2014-07-07,56.889999,56.990002,54.959999,55.799999,48.693027,65840400
2014-07-14,56.529999,58.980000,56.200001,58.230000,50.813538,100506700
2014-07-21,58.119999,59.349998,57.900002,59.009998,51.494186,50983400
2014-07-28,58.939999,59.279999,55.970001,56.480000,49.286415,77568600
2014-08-04,56.910000,56.980000,55.599998,56.340000,49.164261,66554800
2014-08-11,56.540001,57.500000,56.130001,56.750000,49.522030,48372300
2014-08-18,56.860001,59.080002,56.759998,58.490002,51.040409,49017400
2014-08-25,58.980000,59.950001,58.810001,59.450001,51.878155,53682800
2014-09-01,59.459999,60.369999,59.150002,59.910000,52.279552,39875700
2014-09-08,59.840000,60.410000,58.779999,60.029999,52.384281,57938600
2014-09-15,59.779999,61.849998,59.450001,61.110001,53.326729,72438300
2014-09-22,60.939999,61.639999,60.150002,60.560001,52.846760,69571200
2014-09-29,60.029999,60.740002,58.610001,60.299999,52.619888,86947300
2014-10-06,60.779999,60.799999,58.509998,58.520000,51.410648,77833000
2014-10-13,58.500000,59.150002,54.259998,56.200001,49.372498,136281600
2014-10-20,56.099998,58.779999,56.070000,58.740002,51.603935,64978600
2014-10-27,58.450001,60.540001,58.250000,60.480000,53.132549,74481600
2014-11-03,60.790001,61.549999,59.419998,61.470001,54.002281,64007000
2014-11-10,61.250000,61.930000,59.990002,60.279999,52.956844,59604200
2014-11-17,60.000000,61.070000,59.750000,60.450001,53.106190,50383300
2014-11-24,60.700001,61.310001,59.950001,60.160000,52.851421,37523800
2014-12-01,59.980000,63.060001,59.549999,62.700001,55.082848,69020000
2014-12-08,62.599998,63.160000,59.959999,60.040001,52.746006,99116800
2014-12-15,60.740002,62.349998,58.110001,61.930000,54.406391,98705800
2014-12-22,62.160000,62.970001,61.610001,62.549999,54.951069,44125000
2014-12-29,62.419998,63.490002,62.070000,62.490002,54.898361,49248700
2015-01-05,62.060001,62.279999,58.349998,59.340000,52.466389,105385200
2015-01-12,59.279999,59.700001,54.500000,55.930000,49.451389,158529200
2015-01-19,56.040001,57.869999,55.189999,56.680000,50.114510,92201900
2015-01-26,56.410000,56.990002,54.369999,54.380001,48.080933,99489600
2015-02-02,54.529999,58.730000,54.270000,57.889999,51.184345,90563400
2015-02-09,57.419998,60.220001,57.230000,59.669998,52.758163,83492000
2015-02-16,59.360001,60.139999,58.349998,59.799999,52.873112,56222400
2015-02-23,59.500000,61.919998,58.799999,61.279999,54.181683,88730300
2015-03-02,61.279999,62.869999,60.799999,60.889999,53.836857,77030200
