Date,Open,High,Low,Close,Adj Close,Volume
2009-06-01,97.849998,99.019997,97.110001,97.699997,65.979172,6517000
2009-06-08,97.519997,99.239998,97.349998,99.019997,67.205452,5023500
2009-06-15,99.000000,99.699997,97.690002,98.589996,66.913620,5638900
2009-06-22,98.980003,100.500000,98.669998,100.419998,68.155602,4233700
2009-06-29,100.500000,100.550003,99.209999,99.709999,67.673752,4731300
2009-07-06,99.550003,100.900002,99.400002,100.900002,68.786652,5041100
2009-07-13,100.750000,100.989998,99.519997,100.070000,68.220795,5836000
2009-07-20,100.480003,102.150002,99.809998,101.739998,69.359299,5009900
2009-07-27,101.199997,104.599998,101.099998,104.459999,71.213631,5253900
2009-08-03,103.519997,103.949997,101.540001,102.199997,69.672890,5825700
2009-08-10,102.459999,103.540001,101.800003,103.120003,70.632774,4793600
2009-08-17,102.849998,104.000000,102.599998,103.379997,70.810837,4012200
2009-08-24,103.500000,104.839996,103.269997,104.820000,71.797264,5060600
2009-08-31,104.580002,105.339996,104.040001,104.870003,71.831436,6047700
2009-09-07,104.839996,106.379997,104.040001,106.209999,73.092026,3270100
2009-09-14,106.129997,106.470001,105.489998,105.790001,72.803070,4746100
2009-09-21,106.199997,106.940002,105.750000,106.919998,73.580704,3739200
2009-09-28,107.000000,107.190002,104.300003,104.440002,71.873985,9847600
2009-10-05,104.370003,105.650002,103.750000,103.940002,71.847809,5947600
2009-10-12,103.610001,104.639999,103.580002,104.059998,71.930740,4644400
2009-10-19,104.279999,105.589996,104.110001,104.860001,72.483719,4030800
2009-10-26,105.000000,105.680000,104.320000,105.680000,73.050568,5152800
2009-11-02,105.330002,105.360001,104.370003,105.320000,72.801727,3952300
2009-11-09,105.379997,106.010002,105.070000,106.010002,73.615837,3587500
2009-11-16,106.000000,106.849998,105.849998,105.949997,73.574181,3931400
2009-11-23,105.599998,106.790001,105.440002,106.720001,74.108879,2926600
2009-11-30,106.680000,107.250000,105.500000,105.809998,73.476921,5268100
2009-12-07,105.949997,106.480003,105.070000,105.190002,73.358276,6220900
2009-12-14,105.559998,106.190002,105.010002,105.690002,73.706978,5082600
2009-12-21,105.510002,105.629997,104.500000,104.580002,72.932899,3481600
2009-12-28,104.269997,104.660004,103.769997,104.150002,72.633003,3532300
2010-01-04,104.769997,105.449997,104.339996,105.250000,73.707558,6135600
2010-01-11,105.000000,105.800003,105.000000,105.459999,73.854591,4958800
2010-01-18,105.269997,106.269997,105.019997,105.599998,73.952660,4271300
2010-01-25,105.550003,105.699997,104.680000,105.449997,73.847633,5525800
2010-02-01,105.050003,105.080002,104.220001,104.419998,73.126266,7953400
2010-02-08,104.529999,104.699997,103.339996,103.830002,73.026131,5636900
2010-02-15,103.610001,104.239998,103.500000,104.190002,73.279366,5291600
2010-02-22,104.120003,105.559998,104.010002,105.529999,74.221756,3982500
2010-03-01,105.190002,105.809998,104.900002,105.580002,74.256973,3248900
2010-03-08,105.580002,105.980003,105.370003,105.930000,74.818573,3676200
2010-03-15,105.970001,106.860001,105.669998,106.500000,75.221199,3235400
2010-03-22,106.379997,106.849998,105.239998,105.750000,74.691444,3270300
2010-03-29,105.739998,106.010002,105.290001,105.529999,74.536072,3777100
2010-04-05,105.010002,105.650002,104.440002,105.209999,74.641022,5230400
2010-04-12,105.349998,106.459999,105.300003,106.230003,75.364647,3786200
2010-04-19,106.360001,106.750000,105.959999,106.300003,75.414337,2789100
2010-04-26,106.480003,107.540001,106.209999,107.309998,76.130875,5235300
2010-05-03,106.910004,107.349998,102.470001,105.139999,74.591339,6075400
2010-05-10,105.400002,106.680000,105.370003,106.150002,75.626503,4469100
2010-05-17,106.519997,107.000000,105.930000,106.309998,75.740425,4747500
2010-05-24,106.360001,106.680000,105.379997,105.459999,75.134865,3991100
2010-05-31,105.029999,105.660004,104.870003,105.599998,75.234596,3065600
2010-06-07,105.500000,106.269997,105.459999,106.029999,75.859650,3552200
2010-06-14,105.669998,106.669998,105.440002,106.500000,76.195900,4157800
2010-06-21,106.330002,107.830002,106.260002,107.489998,76.904205,3677100
2010-06-28,107.900002,108.459999,107.730003,107.830002,77.147423,4709800
2010-07-05,108.199997,108.599998,107.860001,107.949997,77.547874,2895700
2010-07-12,108.169998,109.370003,107.940002,109.000000,78.302147,5027300
2010-07-19,108.959999,109.690002,108.879997,109.629997,78.754745,3915300
2010-07-26,109.470001,110.419998,109.239998,110.300003,79.236053,3733500
2010-08-02,109.910004,110.480003,109.550003,110.389999,79.300697,4463800
2010-08-09,110.459999,110.940002,110.180000,110.639999,79.796440,5361000
2010-08-16,111.279999,112.379997,111.279999,112.099998,80.849464,6316500
2010-08-23,111.989998,113.000000,111.820000,111.889999,80.697975,5541000
2010-08-30,112.459999,113.050003,110.669998,110.750000,79.875786,7849500
2010-09-06,111.589996,111.739998,110.419998,110.849998,80.249023,3758100
2010-09-13,110.830002,111.599998,110.709999,111.349998,80.611023,7846800
2010-09-20,111.489998,112.699997,111.309998,112.099998,81.153954,4701700
2010-09-27,112.529999,113.190002,108.980003,112.110001,81.161179,7125100
2010-10-04,112.120003,113.980003,112.120003,113.110001,82.200584,5414600
2010-10-11,113.089996,113.489998,111.360001,111.360001,80.928810,4729500
2010-10-18,111.790001,112.620003,111.739998,112.180000,81.524734,3461800
2010-10-25,112.820000,112.910004,111.660004,112.360001,81.655533,4914500
2010-11-01,112.080002,113.190002,111.769997,112.739998,81.931694,3799200
2010-11-08,112.849998,112.980003,110.419998,110.449997,80.577286,5171500
2010-11-15,110.059998,110.370003,109.019997,110.279999,80.453247,6428300
2010-11-22,110.500000,111.190002,109.860001,110.180000,80.380272,2386900
2010-11-29,110.320000,110.739998,108.860001,108.900002,79.446510,5695900
2010-12-06,109.410004,109.660004,107.230003,107.699997,78.876183,9106500
2010-12-13,107.610001,108.379997,106.339996,108.269997,79.293610,9819800
2010-12-20,108.419998,108.639999,107.930000,108.389999,79.381523,4034500
2010-12-27,108.129997,108.750000,107.169998,108.440002,79.418175,3875500
2011-01-03,108.220001,109.190002,108.000000,108.910004,80.077980,6827900
