0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6
Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume
2009-07-27,98.239998,100.139999,97.290001,99.169998,80.967514,18998700,2009-07-27,83.610001,83.720001,83.449997,83.690002,76.120644,3504900,2009-07-27,978.630005,996.679993,968.650024,987.479980,987.479980,26474660000,2009-07-27,93.900002,94.029999,90.809998,93.349998,93.349998,46357200,2009-07-27,33.200001,34.910000,32.900002,34.349998,22.939003,8911400
2009-08-03,100.150002,102.349998,99.639999,101.489998,82.861702,14989500,2009-08-03,83.510002,83.519997,83.190002,83.220001,75.693176,5329000,2009-08-03,990.219971,1018.000000,990.219971,1010.479980,1010.479980,32139730000,2009-08-03,94.139999,95.250000,93.599998,93.750000,93.750000,52246200,2009-08-03,35.090000,40.900002,34.430000,40.119999,26.792225,21386100
2009-08-10,101.059998,101.930000,99.779999,101.050003,82.502457,19724700,2009-08-10,83.279999,83.739998,83.269997,83.669998,76.204468,3756500,2009-08-10,1008.890015,1013.140015,992.400024,1004.090027,1004.090027,26868820000,2009-08-10,92.910004,94.050003,92.400002,93.000000,93.000000,32302200,2009-08-10,39.990002,40.080002,37.330002,38.279999,25.563469,22204400
2009-08-17,99.150002,103.459999,98.430000,103.279999,84.323135,19949700,2009-08-17,83.720001,83.820000,83.599998,83.629997,76.168037,3982100,2009-08-17,998.179993,1027.589966,978.510010,1026.130005,1026.130005,23323250000,2009-08-17,91.489998,93.800003,91.279999,93.650002,93.650002,29563500,2009-08-17,36.779999,39.549999,35.740002,38.750000,25.877335,19648200
2009-08-24,103.720001,104.669998,102.279999,103.730003,84.690567,11880100,2009-08-24,83.620003,83.860001,83.589996,83.860001,76.377533,3322900,2009-08-24,1026.589966,1039.469971,1016.200012,1028.930054,1028.930054,28722910000,2009-08-24,93.639999,94.150002,91.639999,93.870003,93.870003,35680800,2009-08-24,39.290001,40.040001,38.349998,39.900002,26.645311,17662700
2009-08-31,102.669998,103.660004,99.889999,102.360001,83.571999,12516100,2009-08-31,83.860001,83.970001,83.760002,83.849998,76.368385,3154200,2009-08-31,1025.209961,1028.449951,991.969971,1016.400024,1016.400024,26431300000,2009-08-31,93.139999,97.940002,92.919998,97.529999,97.529999,81983600,2009-08-31,39.169998,39.570000,36.180000,37.580002,25.096003,14282300
2009-09-07,103.330002,105.650002,102.739998,105.139999,85.841728,7226900,2009-09-07,83.889999,84.019997,83.800003,83.889999,76.503304,2667500,2009-09-07,1018.669983,1048.180054,1018.669983,1042.729980,1042.729980,20551690000,2009-09-07,98.570000,99.330002,96.849998,98.779999,98.779999,75127100,2009-09-07,38.169998,40.660000,37.889999,40.169998,26.825609,9379000
2009-09-14,104.209999,108.419998,104.209999,107.599998,87.850243,19606900,2009-09-14,83.949997,83.949997,83.419998,83.809998,76.430321,4122800,2009-09-14,1040.150024,1074.770020,1035.000000,1068.300049,1068.300049,30234840000,2009-09-14,98.160004,100.080002,97.559998,98.669998,98.669998,68898100,2009-09-14,39.580002,45.240002,39.570000,43.599998,29.116171,17471500
2009-09-21,106.800003,108.370003,104.430000,104.860001,85.613129,21963800,2009-09-21,83.809998,83.989998,83.800003,83.940002,76.548897,3981700,2009-09-21,1067.140015,1080.150024,1041.170044,1044.380005,1044.380005,25406510000,2009-09-21,97.949997,99.889999,96.769997,97.000000,97.000000,70755400,2009-09-21,42.990002,44.439999,40.070000,40.849998,27.279715,19643800
2009-09-28,105.230003,107.349998,102.330002,102.849998,84.382484,18894600,2009-09-28,83.959999,84.080002,83.830002,84.019997,76.621841,5196000,2009-09-28,1045.380005,1069.619995,1019.950012,1025.209961,1025.209961,26050400000,2009-09-28,97.209999,99.059998,96.949997,98.370003,98.370003,57242700,2009-09-28,41.169998,42.959999,38.630001,39.310001,26.510309,23592200
2009-10-05,103.209999,107.589996,102.949997,107.550003,88.238556,11776200,2009-10-05,84.059998,84.099998,83.820000,83.879997,76.589012,4685500,2009-10-05,1026.869995,1071.510010,1025.920044,1071.489990,1071.489990,22333550000,2009-10-05,98.480003,104.150002,98.360001,102.839996,102.839996,100868800,2009-10-05,39.750000,41.400002,39.400002,41.369999,27.899567,15518900
2009-10-12,108.129997,110.070000,107.129997,109.250000,89.633308,15676000,2009-10-12,83.849998,84.199997,83.830002,83.919998,76.625504,3817100,2009-10-12,1071.630005,1096.560059,1066.709961,1087.680054,1087.680054,23701850000,2009-10-12,103.389999,104.699997,102.529999,103.180000,103.180000,74510800,2009-10-12,41.660000,42.380001,40.389999,40.759998,27.488180,14196300
2009-10-19,109.459999,110.750000,107.849998,108.459999,88.985161,18693800,2009-10-19,83.879997,84.019997,83.790001,83.790001,76.506821,4986600,2009-10-19,1088.219971,1101.359985,1074.310059,1079.599976,1079.599976,25592330000,2009-10-19,103.160004,104.580002,102.750000,103.489998,103.489998,71190000,2009-10-19,41.049999,41.750000,39.750000,40.919998,27.596087,13818300
2009-10-26,108.570000,109.660004,103.769997,103.970001,85.301376,28144000,2009-10-26,83.790001,84.059998,83.699997,84.019997,76.716866,5141700,2009-10-26,1080.359985,1091.750000,1033.380005,1036.189941,1036.189941,30408570000,2009-10-26,103.410004,103.970001,100.650002,102.529999,102.529999,89829800,2009-10-26,40.910000,41.919998,38.470001,39.599998,26.705896,19589200
2009-11-02,104.400002,107.739998,103.419998,107.510002,88.205727,23360200,2009-11-02,83.849998,83.959999,83.760002,83.959999,76.662025,4373000,2009-11-02,1036.180054,1071.479980,1029.380005,1069.300049,1069.300049,26451130000,2009-11-02,103.500000,108.040001,103.250000,107.430000,107.430000,101226800,2009-11-02,39.700001,40.830002,38.439999,39.540001,26.665426,18558000
2009-11-09,108.349998,111.169998,108.230003,110.019997,90.265053,20176100,2009-11-09,83.910004,84.040001,83.910004,84.040001,76.908989,3030200,2009-11-09,1072.310059,1105.369995,1072.310059,1093.479980,1093.479980,21094360000,2009-11-09,108.690002,109.800003,107.699997,109.739998,109.739998,87194800,2009-11-09,40.130001,42.250000,39.939999,42.080002,28.378382,13292600
2009-11-16,110.750000,112.050003,109.360001,109.889999,90.158417,18472300,2009-11-16,83.970001,84.220001,83.970001,84.160004,77.018822,4257400,2009-11-16,1094.130005,1113.689941,1086.810059,1091.380005,1091.380005,20612520000,2009-11-16,110.699997,113.089996,110.650002,112.940002,112.940002,105722700,2009-11-16,42.369999,43.509998,41.680000,41.830002,28.209782,12211400
2009-11-23,111.089996,112.120003,108.620003,109.970001,90.224030,13085300,2009-11-23,84.099998,84.339996,84.089996,84.320000,77.165245,2651400,2009-11-23,1094.859985,1112.380005,1083.739990,1091.489990,1091.489990,12928000000,2009-11-23,114.669998,116.879997,113.019997,115.059998,115.059998,92880000,2009-11-23,42.580002,43.020000,40.470001,40.680000,27.434229,7079800
2009-11-30,109.849998,112.730003,109.370003,111.360001,91.364456,19692600,2009-11-30,84.320000,84.379997,83.419998,83.440002,76.359879,4679300,2009-11-30,1091.069946,1119.130005,1086.250000,1105.979980,1105.979980,22677340000,2009-11-30,114.480003,119.540001,112.410004,113.750000,113.750000,183298200,2009-11-30,40.830002,44.619999,40.500000,44.299999,29.875530,13752700
2009-12-07,111.290001,112.650002,109.370003,111.470001,91.454704,19090200,2009-12-07,83.550003,83.709999,83.489998,83.519997,76.963371,3075800,2009-12-07,1105.520020,1110.719971,1085.890015,1106.410034,1106.410034,20754380000,2009-12-07,111.510002,114.220001,108.720001,109.320000,109.320000,166834500,2009-12-07,44.189999,44.299999,42.630001,43.549999,29.369736,9118300
2009-12-14,112.250000,112.489998,110.220001,111.180000,91.216766,20148600,2009-12-14,83.559998,83.629997,83.360001,83.570000,77.009499,3017500,2009-12-14,1107.839966,1116.209961,1093.880005,1102.469971,1102.469971,28364370000,2009-12-14,110.010002,111.910004,107.040001,108.949997,108.949997,119857400,2009-12-14,43.730000,44.439999,43.240002,44.240002,29.835062,12834500
2009-12-21,111.699997,113.059998,111.690002,112.930000,92.652542,11349400,2009-12-21,83.500000,83.510002,83.239998,83.239998,76.705338,2898100,2009-12-21,1105.310059,1126.479980,1105.310059,1126.479980,1126.479980,12053050000,2009-12-21,109.169998,109.300003,105.309998,108.360001,108.360001,76950600,2009-12-21,44.400002,46.349998,44.360001,45.919998,30.968044,6752200
2009-12-28,113.279999,113.430000,111.610001,111.809998,92.222008,9426100,2009-12-28,83.199997,83.220001,82.879997,82.959999,76.447327,4004300,2009-12-28,1127.530029,1130.380005,1114.810059,1115.099976,1115.099976,9561710000,2009-12-28,108.639999,108.779999,106.400002,107.309998,107.309998,39205500,2009-12-28,46.099998,46.639999,44.689999,44.740002,30.561541,7532300
2010-01-04,112.769997,114.970001,112.709999,114.959999,94.820145,16136300,2010-01-04,83.029999,83.279999,83.000000,83.239998,76.783852,4838900,2010-01-04,1116.560059,1145.390015,1116.560059,1144.979980,1144.979980,21115350000,2010-01-04,109.820000,111.769997,109.260002,111.370003,111.370003,84923500,2010-01-04,45.220001,45.419998,43.930000,44.570000,30.445400,11707500
2010-01-11,115.400002,115.489998,113.559998,114.000000,94.028336,19407800,2010-01-11,83.269997,83.459999,83.269997,83.430000,76.959122,3128200,2010-01-11,1145.959961,1150.410034,1131.390015,1136.030029,1136.030029,21816230000,2010-01-11,113.339996,113.589996,109.570000,110.860001,110.860001,102757600,2010-01-11,44.869999,45.080002,43.860001,44.590000,30.459068,14354000
2010-01-18,114.000000,115.489998,109.459999,109.610001,90.407402,27037100,2010-01-18,83.410004,83.589996,83.389999,83.589996,77.106712,4246200,2010-01-18,1136.030029,1150.449951,1090.180054,1091.760010,1091.760010,22618330000,2010-01-18,110.949997,111.750000,106.010002,107.169998,107.169998,77961700,2010-01-18,44.540001,45.630001,42.470001,42.599998,29.099716,15067000
2010-01-25,110.570000,110.809998,107.559998,107.660004,88.799026,24439200,2010-01-25,83.550003,83.620003,83.459999,83.620003,77.134384,4141500,2010-01-25,1092.400024,1103.689941,1071.589966,1073.869995,1073.869995,25397670000,2010-01-25,107.440002,108.800003,105.180000,105.959999,105.959999,81575400,2010-01-25,43.139999,43.230000,41.860001,42.270000,28.874292,18662500
2010-02-01,108.550003,110.940002,104.900002,107.029999,88.279404,24625400,2010-02-01,83.519997,83.730003,83.430000,83.699997,77.208183,4996300,2010-02-01,1073.890015,1104.729980,1044.500000,1066.189941,1066.189941,25411190000,2010-02-01,106.639999,109.599998,102.279999,104.680000,104.680000,115235900,2010-02-01,42.590000,43.840000,40.860001,42.090000,28.751333,18231700
2010-02-08,107.070000,108.589996,106.120003,108.389999,89.401146,20096700,2010-02-08,83.620003,83.660004,83.430000,83.570000,77.165794,4713900,2010-02-08,1065.510010,1080.040039,1056.510010,1075.510010,1075.510010,22017080000,2010-02-08,104.410004,107.559998,104.000000,107.040001,107.040001,93165300,2010-02-08,42.259998,42.389999,40.330002,42.000000,28.689857,16740100
2010-02-15,109.250000,111.940002,108.790001,111.519997,91.982796,15958000,2010-02-15,83.559998,83.620003,83.349998,83.430000,77.036514,3646900,2010-02-15,1079.130005,1112.420044,1079.130005,1109.170044,1109.170044,16162900000,2010-02-15,109.449997,110.389999,108.809998,109.470001,109.470001,81595200,2010-02-15,42.439999,44.500000,42.360001,44.259998,30.233648,11856600
2010-02-22,111.889999,112.019997,109.300003,111.050003,91.595146,19870500,2010-02-22,83.459999,83.690002,83.419998,83.669998,77.258080,4378200,2010-02-22,1110.000000,1112.290039,1086.020020,1104.489990,1104.489990,20970170000,2010-02-22,109.860001,109.970001,106.599998,109.430000,109.430000,78014100,2010-02-22,44.400002,45.119999,43.720001,44.630001,30.486395,11290400
2010-03-01,111.599998,114.720001,111.559998,114.620003,94.539719,16043500,2010-03-01,83.550003,83.610001,83.400002,83.470001,77.073425,5182700,2010-03-01,1105.359985,1139.380005,1105.359985,1138.699951,1138.699951,20011650000,2010-03-01,109.480003,112.180000,108.970001,110.809998,110.809998,73191400,2010-03-01,44.900002,46.509998,44.730000,46.419998,31.709129,9028100
2010-03-08,114.660004,116.370003,114.239998,115.809998,95.521225,13401200,2010-03-08,83.440002,83.500000,83.339996,83.379997,77.059402,5668400,2010-03-08,1138.400024,1153.410034,1134.900024,1149.989990,1149.989990,24026590000,2010-03-08,111.220001,111.300003,107.449997,107.949997,107.949997,68749000,2010-03-08,46.450001,48.360001,46.360001,48.080002,32.843060,10277300
2010-03-15,115.650002,117.870003,114.980003,116.820000,96.354279,19590200,2010-03-15,83.389999,83.480003,83.330002,83.339996,77.022438,3360200,2010-03-15,1148.530029,1169.839966,1141.449951,1159.900024,1159.900024,22944000000,2010-03-15,108.160004,110.610001,107.820000,108.279999,108.279999,77409700,2010-03-15,47.959999,50.060001,47.480000,49.049999,33.505669,14689900
2010-03-22,116.190002,118.489998,116.120003,117.059998,96.552254,20992000,2010-03-22,83.370003,83.400002,83.160004,83.290001,76.976265,2933600,2010-03-22,1157.250000,1180.689941,1152.880005,1166.589966,1166.589966,23756390000,2010-03-22,107.309998,108.699997,106.239998,108.589996,108.589996,71390800,2010-03-22,48.700001,50.500000,48.619999,49.290001,33.669605,18510900
2010-03-29,117.559998,118.639999,117.000000,118.209999,97.914169,16235800,2010-03-29,83.300003,83.419998,83.250000,83.260002,76.948547,4711000,2010-03-29,1167.709961,1181.430054,1165.770020,1178.099976,1178.099976,16951790000,2010-03-29,108.870003,110.470001,107.870003,110.260002,110.260002,46722000,2010-03-29,49.630001,49.660000,48.610001,49.060001,33.764038,8446700
2010-04-05,118.629997,119.980003,117.980003,119.900002,99.314011,13750500,2010-04-05,83.120003,83.279999,83.019997,83.220001,76.985405,7779900,2010-04-05,1178.709961,1194.660034,1175.119995,1194.369995,1194.369995,22307770000,2010-04-05,110.559998,114.070000,110.269997,113.639999,113.639999,66542900,2010-04-05,49.270000,51.400002,49.130001,50.930000,35.050999,12548300
2010-04-12,120.099998,121.910004,119.150002,119.790001,99.222908,17085800,2010-04-12,83.230003,83.449997,83.220001,83.430000,77.179695,4766500,2010-04-12,1194.939941,1213.920044,1186.770020,1192.130005,1192.130005,29874510000,2010-04-12,113.639999,114.129997,110.540001,111.239998,111.239998,68476800,2010-04-12,51.119999,52.299999,49.240002,49.349998,33.963596,12656400
2010-04-19,119.389999,122.250000,118.870003,122.139999,101.169411,14858100,2010-04-19,83.430000,83.430000,83.239998,83.279999,77.040916,3032600,2010-04-19,1192.060059,1217.280029,1183.680054,1217.280029,1217.280029,29000480000,2010-04-19,110.879997,113.300003,110.669998,113.190002,113.190002,43961100,2010-04-19,49.009998,52.830002,48.840000,52.770000,36.317318,12854700
2010-04-26,122.260002,122.500000,118.639999,119.239998,98.767311,22327100,2010-04-26,83.290001,83.540001,83.260002,83.540001,77.281456,4285200,2010-04-26,1217.069946,1219.800049,1181.619995,1186.689941,1186.689941,31552280000,2010-04-26,112.879997,115.699997,112.339996,115.360001,115.360001,84061800,2010-04-26,52.930000,54.360001,51.439999,52.299999,35.993858,17901800
2010-05-03,119.750000,121.070000,88.419998,111.459999,92.323082,36833900,2010-05-03,83.370003,83.830002,83.349998,83.690002,77.420235,8993300,2010-05-03,1188.579956,1205.130005,1065.790039,1110.880005,1110.880005,38419430000,2010-05-03,115.910004,118.879997,113.309998,118.269997,118.269997,141518600,2010-05-03,52.759998,54.349998,45.000000,49.119999,33.805317,23374200
2010-05-10,116.190002,118.050003,113.230003,114.279999,94.658913,29867300,2010-05-10,83.500000,83.800003,83.489998,83.769997,77.566696,4896000,2010-05-10,1122.270020,1173.569946,1122.270020,1135.680054,1135.680054,28958750000,2010-05-10,117.500000,122.239998,116.809998,120.370003,120.370003,154852800,2010-05-10,51.759998,53.759998,50.439999,50.980000,35.085411,17703800
2010-05-17,114.550003,115.580002,105.970001,109.400002,90.616791,30468400,2010-05-17,83.760002,83.959999,83.699997,83.830002,77.622215,12205000,2010-05-17,1136.520020,1148.660034,1055.900024,1087.689941,1087.689941,32640260000,2010-05-17,120.550003,121.120003,114.510002,115.220001,115.220001,137912200,2010-05-17,51.240002,52.009998,45.730000,48.340000,33.268520,24093600
2010-05-24,108.839996,111.150002,104.739998,109.699997,90.865265,29377000,2010-05-24,83.849998,83.900002,83.639999,83.839996,77.631485,5977700,2010-05-24,1084.780029,1103.520020,1040.780029,1089.410034,1089.410034,27644340000,2010-05-24,116.339996,119.080002,116.040001,118.879997,118.879997,70684600,2010-05-24,48.380001,50.470001,45.360001,49.509998,34.073715,19145100
2010-05-31,108.709999,111.389999,106.800003,107.139999,88.744781,22322700,2010-05-31,83.760002,83.889999,83.650002,83.879997,77.668518,6055400,2010-05-31,1087.300049,1105.670044,1060.500000,1064.880005,1064.880005,21474390000,2010-05-31,119.879997,120.250000,117.050003,119.190002,119.190002,52934800,2010-05-31,48.840000,49.750000,46.250000,46.500000,32.002186,16653600
2010-06-07,107.550003,110.110001,104.970001,109.989998,91.105476,30159000,2010-06-07,83.800003,83.879997,83.739998,83.830002,77.688011,4536200,2010-06-07,1065.839966,1092.250000,1042.170044,1091.599976,1091.599976,26847570000,2010-06-07,118.730003,122.449997,118.620003,120.010002,120.010002,78045300,2010-06-07,46.759998,50.119999,45.230000,50.000000,34.410950,19288900
2010-06-14,110.889999,113.019997,109.750000,112.610001,93.275627,24451400,2010-06-14,83.769997,83.949997,83.769997,83.889999,77.743614,5359900,2010-06-14,1095.000000,1121.010010,1089.030029,1117.510010,1117.510010,23186040000,2010-06-14,119.629997,123.500000,118.959999,122.830002,122.830002,75798400,2010-06-14,50.660000,51.860001,50.110001,51.230000,35.257465,13274500
2010-06-21,114.029999,114.110001,107.150002,108.269997,89.680779,22965900,2010-06-21,83.830002,84.070000,83.809998,84.050003,77.891869,8045000,2010-06-21,1122.790039,1131.229980,1067.890015,1076.760010,1076.760010,23498560000,2010-06-21,123.089996,123.129997,119.769997,122.760002,122.760002,70227400,2010-06-21,51.939999,52.150002,47.790001,49.160000,33.832848,18413300
2010-06-28,108.389999,108.690002,101.500000,102.599998,85.367622,28556900,2010-06-28,84.080002,84.139999,83.959999,84.019997,77.864090,5335900,2010-06-28,1077.500000,1082.599976,1010.909973,1022.580017,1022.580017,25504460000,2010-06-28,122.790001,123.559998,116.980003,118.489998,118.489998,96983400,2010-06-28,49.340000,49.389999,45.180000,45.439999,31.568245,21347500
2010-07-05,104.000000,108.339996,102.250000,108.309998,90.118568,12717800,2010-07-05,84.000000,84.059998,83.959999,83.989998,77.903893,4078500,2010-07-05,1028.089966,1078.160034,1018.349976,1077.959961,1077.959961,17677490000,2010-07-05,117.669998,118.730003,116.099998,118.360001,118.360001,48688900,2010-07-05,46.330002,47.860001,43.959999,47.770000,33.186954,12577900
2010-07-12,107.980003,110.480003,106.830002,107.050003,89.070206,20928600,2010-07-12,84.010002,84.139999,83.919998,84.129997,78.033730,4822800,2010-07-12,1077.229980,1099.459961,1063.319946,1064.880005,1064.880005,22438320000,2010-07-12,117.830002,119.129997,115.949997,116.669998,116.669998,51586500,2010-07-12,47.689999,49.279999,46.700001,47.070000,32.700649,12658800
2010-07-19,107.440002,110.949997,106.199997,110.779999,92.173714,17491200,2010-07-19,84.110001,84.190002,84.089996,84.099998,78.005928,4120600,2010-07-19,1066.849976,1103.729980,1056.880005,1102.660034,1102.660034,22901430000,2010-07-19,115.570000,117.500000,115.110001,116.089996,116.089996,50881200,2010-07-19,47.150002,49.980000,46.369999,49.939999,34.694500,16013700
2010-07-26,111.010002,112.660004,109.360001,110.690002,92.098839,15532800,2010-07-26,84.099998,84.239998,84.000000,84.209999,78.107941,7919300,2010-07-26,1102.890015,1120.949951,1088.010010,1101.599976,1101.599976,21356600000,2010-07-26,116.379997,116.470001,113.080002,115.489998,115.489998,76384800,2010-07-26,50.049999,51.820000,49.639999,50.950001,35.396175,15283500
2010-08-02,112.370003,113.500000,111.320000,112.779999,93.837822,13823300,2010-08-02,84.129997,84.260002,84.110001,84.230003,78.126480,7081200,2010-08-02,1107.530029,1128.750000,1107.170044,1121.640015,1121.640015,19817300000,2010-08-02,116.120003,118.419998,115.199997,117.839996,117.839996,41400700,2010-08-02,51.779999,52.810001,50.759998,51.619999,35.861629,10698500
2010-08-09,113.330002,113.580002,107.989998,108.690002,90.434746,14139300,2010-08-09,84.220001,84.279999,84.139999,84.209999,78.173859,5319500,2010-08-09,1122.800049,1129.239990,1076.689941,1079.250000,1079.250000,20320520000,2010-08-09,117.760002,118.889999,116.400002,118.739998,118.739998,52173400,2010-08-09,51.880001,52.380001,49.500000,49.779999,34.583347,12624600
2010-08-16,107.959999,110.760002,107.129997,107.900002,89.777458,13135200,2010-08-16,84.260002,84.320000,84.220001,84.279999,78.238808,3744100,2010-08-16,1077.489990,1100.140015,1063.910034,1071.689941,1071.689941,18887030000,2010-08-16,119.699997,120.989998,119.000000,119.970001,119.970001,50892800,2010-08-16,49.529999,51.270000,48.959999,49.470001,34.367989,10239100
2010-08-23,108.400002,108.949997,104.629997,107.220001,89.211655,18301200,2010-08-23,84.260002,84.370003,84.180000,84.209999,78.173859,4858600,2010-08-23,1073.359985,1081.579956,1039.699951,1064.589966,1064.589966,19756640000,2010-08-23,119.910004,122.949997,118.709999,121.010002,121.010002,53698300,2010-08-23,49.669998,50.439999,48.110001,50.310001,34.951557,11056400
2010-08-30,106.959999,111.370003,104.860001,111.290001,92.598076,17254300,2010-08-30,84.290001,84.349998,84.139999,84.160004,78.127449,5818500,2010-08-30,1062.900024,1105.099976,1040.880005,1104.510010,1104.510010,18592350000,2010-08-30,120.849998,122.480003,120.580002,121.860001,121.860001,44590700,2010-08-30,50.240002,53.400002,49.490002,53.369999,37.077400,10567400
2010-09-06,110.769997,112.070000,109.940002,111.930000,93.130569,10175800,2010-09-06,84.190002,84.250000,84.070000,84.089996,78.127312,5168800,2010-09-06,1102.599976,1110.880005,1091.150024,1109.550049,1109.550049,12780950000,2010-09-06,122.910004,123.419998,121.379997,121.730003,121.730003,44821400,2010-09-06,52.919998,53.279999,51.889999,52.330002,36.354900,6224400
2010-09-13,112.989998,114.150002,112.389999,113.440002,94.386955,11649500,2010-09-13,84.120003,84.279999,84.099998,84.279999,78.303780,3434200,2010-09-13,1113.380005,1131.469971,1113.380005,1125.589966,1125.589966,19862160000,2010-09-13,121.629997,125.029999,121.389999,124.540001,124.540001,74463300,2010-09-13,52.830002,53.650002,52.660000,53.330002,37.049622,10212700
2010-09-20,113.879997,115.860001,113.190002,115.139999,95.801422,16580000,2010-09-20,84.250000,84.389999,84.239998,84.339996,78.359528,5715500,2010-09-20,1126.569946,1148.900024,1122.790039,1148.670044,1148.670044,19422610000,2010-09-20,125.089996,127.000000,124.160004,126.690002,126.690002,64201300,2010-09-20,53.520000,54.849998,51.590000,52.779999,36.667522,13965600
2010-09-27,115.290001,116.169998,113.570000,115.000000,96.215462,17016000,2010-09-27,84.360001,84.400002,84.300003,84.320000,78.341011,7846400,2010-09-27,1148.640015,1157.160034,1132.089966,1146.239990,1146.239990,20187050000,2010-09-27,126.900002,129.070007,126.110001,128.910004,128.910004,75291100,2010-09-27,52.980000,52.980000,51.360001,52.340000,36.689125,14395900
2010-10-04,114.779999,117.250000,113.570000,116.919998,97.821884,15948000,2010-10-04,84.349998,84.489998,84.330002,84.449997,78.522255,6787700,2010-10-04,1144.959961,1167.729980,1131.869995,1165.150024,1165.150024,19528080000,2010-10-04,128.520004,132.669998,128.220001,131.660004,131.660004,99369900,2010-10-04,52.250000,53.889999,52.150002,53.669998,37.621422,11795300
2010-10-11,117.120003,118.940002,116.040001,118.120003,98.825851,13752600,2010-10-11,84.470001,84.500000,84.370003,84.400002,78.475784,4662000,2010-10-11,1165.319946,1184.380005,1155.709961,1176.189941,1176.189941,22245800000,2010-10-11,131.279999,134.850006,130.979996,133.679993,133.679993,95368100,2010-10-11,53.740002,55.090000,53.279999,54.389999,38.126133,7657300
2010-10-18,118.139999,119.480003,116.440002,118.779999,99.378036,13658700,2010-10-18,84.419998,84.489998,84.419998,84.459999,78.531555,4311600,2010-10-18,1176.829956,1189.430054,1159.709961,1183.079956,1183.079956,22881410000,2010-10-18,133.460007,134.339996,128.720001,129.729996,129.729996,83862800,2010-10-18,54.369999,56.180000,54.230000,55.570000,38.953278,8579900
